date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST,ma5,ma10,ma20,ma5_0_signal,ma10_0_signal,ma20_0_signal,ma5_ma10_signal,ma5_ma20_signal,k,d,j,kd_cross_signal,macd,macdsignal,macdhist
2011-08-08,sh.601798,14.0800,14.08,14.08,14.08,0,0.0000,3,,0,0.000000,40.170030,7.263698,6.982363,253.262877,0,14.406,14.521000000000006,14.877499999999998,-1,-1,-1,-1,-1,33.31823671497587,42.26441115028071,15.425887844366187,-1,0.027495286141986597,0.23100721350275263,-0.20351192736076604
2011-08-09,sh.601798,12.6700,13.47,12.67,13.33,8802536,115340043.0000,3,13.753963,1,-5.326700,38.030291,6.876782,6.610433,239.772311,0,14.114,14.441000000000008,14.787999999999997,-1,-1,-1,-1,-1,22.291510287353024,31.902121786605587,3.0702872888479007,-1,-0.07780606208525498,0.1692445583851511,-0.24705062047040607
2011-08-10,sh.601798,13.5800,13.63,13.27,13.29,5047849,68015058.0000,3,7.887264,1,-0.300100,37.916172,6.856147,6.590597,239.052815,0,13.888,14.305000000000007,14.676999999999998,-1,-1,-1,-1,-1,23.76195700290627,26.45723466841169,18.371401671895434,-1,-0.16261132280932955,0.10287338214625497,-0.2654847049555845
2011-08-11,sh.601798,12.9100,13.77,12.81,13.68,4390027,58710915.0000,3,6.859417,1,2.934500,39.028836,7.057343,6.784000,246.067908,0,13.692000000000002,14.203000000000008,14.562999999999999,-1,-1,-1,-1,-1,30.41168658698542,25.48838462574821,40.25829050945984,1,-0.19608995929902662,0.043080713857198645,-0.23917067315622526
2011-08-12,sh.601798,13.7400,13.96,13.6,13.65,3784290,52022684.0000,3,5.912953,1,-0.219300,38.943246,7.041866,6.769123,245.528286,0,13.606000000000003,14.104000000000008,14.459999999999999,1,-1,-1,-1,-1,35.31480771474773,29.829483768213112,46.285455607816964,1,-0.22247817923483915,-0.010031064761208915,-0.21244711447363024
2011-08-15,sh.601798,13.8400,13.84,13.47,13.75,3474251,47422356.0000,3,5.428517,1,0.732600,39.228545,7.093455,6.818714,247.327028,0,13.540000000000003,13.973000000000008,14.3655,1,-1,-1,-1,-1,42.94010681204431,36.22220037125913,56.37591969361468,1,-0.23264013868044842,-0.05455287954505682,-0.17808725913539158
2011-08-16,sh.601798,13.7900,13.9,13.69,13.76,2788140,38495628.0000,3,4.356469,1,0.072700,39.257075,7.098614,6.823673,247.506902,0,13.626000000000005,13.870000000000008,14.2965,1,-1,-1,-1,-1,45.532965918935396,41.26262681524245,54.0736441263213,1,-0.23715289734945522,-0.0910728831059365,-0.1460800142435187
2011-08-17,sh.601798,13.7000,13.82,13.5,13.59,2153939,29337345.0000,3,3.365530,1,-1.235500,38.772067,7.010913,6.739369,244.449041,0,13.686000000000003,13.787000000000006,14.211499999999997,-1,-1,-1,-1,-1,49.28914697637168,45.920739902450435,56.02596112421418,1,-0.25154719092375366,-0.12316774466949994,-0.12837944625425374
2011-08-18,sh.601798,13.5200,13.74,13.03,13.09,3267410,43557443.0000,3,5.105328,1,-3.679200,37.345575,6.752969,6.491416,235.455331,0,13.568000000000003,13.630000000000006,14.124499999999998,-1,-1,-1,-1,-1,43.35919415355167,46.060435682952885,37.95671109474924,-1,-0.29984417659109575,-0.1585030310538191,-0.14134114553727664
2011-08-19,sh.601798,12.7800,12.9,12.6,12.86,3367341,43031260.0000,3,5.261470,1,-1.757100,36.689388,6.634315,6.377357,231.318224,0,13.410000000000002,13.508000000000006,14.020499999999998,-1,-1,-1,-1,-1,33.72586945803469,42.12473686265265,16.928134648798775,-1,-0.35261424597045377,-0.19732527403714603,-0.15528897193330773
