date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST,ma5,ma10,ma20,ma5_0_signal,ma10_0_signal,ma20_0_signal,ma5_ma10_signal,ma5_ma20_signal,k,d,j,kd_cross_signal,macd,macdsignal,macdhist
2010-02-25,sh.600797,7.2200,7.32,7.2,7.24,19745258,143306927.0000,3,2.428561,1,0.555600,82.598845,3.713935,1.228512,-15.203294,0,7.0680000000000005,6.973000000000003,6.967999999999995,1,1,1,1,1,91.23563218390802,84.50792259237613,104.6910513669718,1,-0.12366013344241722,-0.22411637558173178,0.10045624213931456
2010-02-26,sh.600797,7.2000,7.28,7.18,7.2,14651926,106070668.0000,3,1.802109,1,-0.552500,82.142497,3.693416,1.221725,-15.119298,0,7.114000000000002,7.016000000000004,6.9729999999999945,1,1,1,1,1,88.50574712643675,88.09175920514319,89.33372296902385,1,-0.10056947475003053,-0.19940699541539153,0.098837520665361
2010-03-01,sh.600797,7.2200,7.57,7.2,7.48,25463552,188552908.0000,3,3.131881,1,3.888900,85.336928,3.837049,1.269236,-15.707270,0,7.232000000000002,7.082000000000003,6.995999999999993,1,1,1,1,1,84.89128929511145,88.21088953515209,78.25208881503016,-1,-0.05899622962351625,-0.17132484225701647,0.11232861263350022
2010-03-02,sh.600797,7.4700,7.49,7.35,7.42,23563058,174746394.0000,3,2.898130,1,-0.802100,84.652407,3.806271,1.259055,-15.581276,0,7.3080000000000025,7.129000000000003,7.007499999999993,1,1,1,1,1,83.46489405899456,85.62064349351427,79.15339518995515,-1,-0.030538601907603713,-0.14316759418713393,0.11262899227953022
2010-03-03,sh.600797,7.4100,7.6,7.37,7.5,22291856,167594042.0000,3,2.741779,1,1.078200,85.565101,3.847309,1.272630,-15.749268,0,7.368000000000004,7.180000000000004,7.035499999999994,1,1,1,1,1,86.48547679088445,84.94722004833017,89.56199027599303,1,-0.0015129550998933539,-0.11483666636968581,0.11332371126979246
2010-03-04,sh.600797,7.5200,7.64,7.1,7.14,24508907,179901520.0000,3,3.014464,1,-4.800000,81.457977,3.662638,1.211544,-14.993303,0,7.348000000000003,7.208000000000004,7.042499999999992,-1,-1,1,1,1,71.58141610369121,80.51059565119009,53.72305700869347,-1,-0.007472770790719174,-0.09336388725389248,0.08589111646317331
2010-03-05,sh.600797,7.1600,7.31,7.1,7.17,15107330,108684558.0000,3,1.858121,1,0.420200,81.800237,3.678027,1.216634,-15.056300,0,7.342000000000003,7.228000000000004,7.048999999999992,-1,-1,1,1,1,60.198105081825986,72.75499932546722,35.08431659454351,-1,-0.009663819884206504,-0.07662387377995529,0.06696005389574879
2010-03-08,sh.600797,7.2000,7.28,7.18,7.23,10355573,74855034.0000,3,1.273680,1,0.836800,82.484758,3.708806,1.226815,-15.182295,0,7.292000000000003,7.262000000000005,7.074499999999992,-1,-1,1,1,1,44.55026455026453,58.77659524526059,16.097603160272413,-1,-0.006484000001507617,-0.06259589902426575,0.056111899022758135
2010-03-09,sh.600797,7.2400,7.25,7.11,7.21,11491048,82421465.0000,3,1.413337,1,-0.276600,82.256584,3.698546,1.223421,-15.140297,0,7.250000000000003,7.2790000000000035,7.095499999999992,-1,-1,1,-1,1,36.52557319223987,47.091314274776806,15.394091027165985,-1,-0.005514237985130066,-0.051179566816438614,0.04566532883130855
2010-03-10,sh.600797,7.2400,7.39,7.12,7.23,17305703,125986319.0000,3,2.128509,1,0.277400,82.484758,3.708806,1.226815,-15.182295,0,7.196000000000003,7.282000000000004,7.112499999999993,1,-1,1,-1,1,28.62433862433868,36.56672545561437,12.739564961787309,-1,-0.0030961710152039856,-0.04156288765619169,0.038466716640987705
2010-03-11,sh.600797,7.2900,7.29,7.08,7.14,10975799,78481232.0000,3,1.349965,1,-1.244800,81.457977,3.662638,1.211544,-14.993303,0,7.196000000000003,7.272000000000004,7.1224999999999925,-1,-1,1,-1,1,18.386243386243407,27.845385067607328,-0.5320399764844339,-1,-0.008345877280757641,-0.03491948558110488,0.02657360830034724
2010-03-12,sh.600797,7.1000,7.16,6.88,6.93,13729118,96412549.0000,3,1.688608,1,-2.941200,79.062154,3.554913,1.175910,-14.552324,0,7.148000000000003,7.2450000000000045,7.1304999999999925,-1,-1,-1,-1,1,13.78910238559361,20.26656146539191,0.8341842259970136,-1,-0.029115922049714804,-0.03375877287482686,0.004642850825112059
2010-03-15,sh.600797,6.9200,6.92,6.75,6.8,11038319,75138471.0000,3,1.357654,1,-1.875900,77.579025,3.488227,1.153851,-14.279337,0,7.062000000000003,7.177000000000004,7.129499999999993,-1,-1,-1,-1,-1,7.637070203598828,13.27080532514529,-3.630400039494095,-1,-0.055427314138786876,-0.038092481127618864,-0.017334833011168012
2010-03-16,sh.600797,6.8400,6.91,6.78,6.9,8198793,56114895.0000,3,1.008408,1,1.470600,78.719893,3.539524,1.170819,-14.489327,0,7.000000000000003,7.125000000000004,7.126999999999994,-1,-1,-1,-1,-1,9.68361916026018,10.36993058315088,8.310996314478782,-1,-0.06743279438932781,-0.043960543779960656,-0.023472250609367154
