date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST,ma5,ma10,ma20,ma5_0_signal,ma10_0_signal,ma20_0_signal,ma5_ma10_signal,ma5_ma20_signal,k,d,j,kd_cross_signal,macd,macdsignal,macdhist
2010-02-25,sh.600196,21.3200,21.85,21.11,21.23,23612671,506413189.0000,3,3.443842,1,0.283400,11.430103,4.315570,7.060748,73.651210,0,20.46999999999999,19.83299999999999,19.813499999999998,1,1,1,1,1,87.05595908354314,83.71879733029405,93.73028259004133,1,0.018798296421774552,-0.2988435239195428,0.3176418203413173
2010-02-26,sh.600196,21.2100,21.61,21.07,21.33,19558019,419589307.0000,3,2.852482,1,0.471000,11.483943,4.335897,7.094006,73.998131,0,20.847999999999992,20.036999999999995,19.886,1,1,1,1,1,83.96464646464645,87.12201277198112,77.64991384997711,-1,0.1124846984225698,-0.21657787945112025,0.3290625778736901
2010-03-01,sh.600196,21.5100,21.65,21.19,21.22,13616792,291112318.0000,3,1.985971,1,-0.515700,11.424720,4.313537,7.057422,73.616518,0,21.05799999999999,20.250999999999998,19.966499999999996,1,1,1,1,1,80.07950530035329,83.7000369495143,72.83844200203129,-1,0.17582891995114025,-0.13809651957066815,0.3139254395218084
2010-03-02,sh.600196,21.2500,21.34,20.77,20.85,13311235,278600690.0000,3,1.941406,1,-1.743600,11.225514,4.238324,6.934366,72.332913,0,21.15999999999999,20.444999999999997,20.034499999999998,-1,1,1,1,1,73.80585548955177,79.28333575151719,62.85089496562094,-1,0.19393816565072086,-0.07168958252639035,0.2656277481771112
2010-03-03,sh.600196,20.9000,21.34,20.85,21.03,11276267,238211890.0000,3,1.644612,1,0.863300,11.322425,4.274914,6.994231,72.957369,0,21.13199999999999,20.616999999999997,20.121,-1,1,1,1,1,68.7886556271507,74.2246721390186,57.91662260341491,-1,0.2202751739264528,-0.01329663123582172,0.23357180516227452
2010-03-04,sh.600196,21.0800,21.31,20.31,20.58,11488867,240086684.0000,3,1.675619,1,-2.139800,11.080147,4.183440,6.844569,71.396227,0,21.00199999999999,20.735999999999997,20.154999999999998,-1,-1,1,1,1,59.20781163871166,67.2674409184714,43.088553079192195,-1,0.2025018878299285,0.02986307257732833,0.17263881525260016
2010-03-05,sh.600196,20.6300,20.85,20.36,20.8,7430557,153532316.0000,3,1.083726,1,1.069000,11.198594,4.228160,6.917737,72.159452,0,20.89599999999999,20.871999999999996,20.189999999999998,-1,-1,1,1,1,55.122844318450234,61.039770528104214,43.288991899142275,-1,0.2038190923089509,0.06465427652365284,0.13916481578529805
2010-03-08,sh.600196,20.8100,21.55,20.72,21.3,15540232,330889254.0000,3,2.266499,1,2.403800,11.467791,4.329799,7.084029,73.894055,0,20.91199999999999,20.984999999999996,20.244999999999997,1,1,1,-1,1,55.244496061999286,56.52505067305375,52.68338683989036,-1,0.24241440530751035,0.10020630228042435,0.142208103027086
2010-03-09,sh.600196,21.3000,21.46,21.09,21.21,8044298,171118158.0000,3,1.173238,1,-0.422500,11.419336,4.311504,7.054096,73.581826,0,20.98399999999999,21.071999999999996,20.299999999999997,1,1,1,-1,1,58.39302089727115,56.253453759240244,62.67215517333295,1,0.26271085389262083,0.13270721260286364,0.1300036412897572
2010-03-10,sh.600196,21.2400,21.58,20.5,20.65,11447733,240224603.0000,3,1.669620,1,-2.640300,11.117835,4.197669,6.867850,71.639072,0,20.907999999999994,21.019999999999996,20.353999999999996,-1,-1,1,-1,1,50.67426175182191,54.77059290369747,42.48159944807078,-1,0.23094640929243582,0.15235505194077809,0.07859135735165773
